video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
K25NdiU0Gio,UC16niRr50-MSBwiO3YDb3RA,coronavirus more than  lives lost in spain  bbc news,BBC News,News & Politics,none,851937,4946,0,2022,2020-04-03T13:36:08Z,"bbc,bbc news,news",PT6M48S,hd,False,https://i.ytimg.com/vi/K25NdiU0Gio/default.jpg,https://www.youtube.com/watch?v=K25NdiU0Gio
alo1kLQXaf4,UC16niRr50-MSBwiO3YDb3RA,coronavirus more health myths to ignore  bbc news,BBC News,News & Politics,none,356778,3024,0,712,2020-04-02T15:11:04Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic",PT2M1S,hd,False,https://i.ytimg.com/vi/alo1kLQXaf4/default.jpg,https://www.youtube.com/watch?v=alo1kLQXaf4
zoZlDUsdtAg,UC16niRr50-MSBwiO3YDb3RA,could challenge trials speed coronavirus vaccine development  bbc news,BBC News,News & Politics,none,73806,568,0,847,2020-08-21T22:01:34Z,"bbc,bbc news,news,fergus walsh,coronavirus,vaccine,pandemic",PT3M26S,hd,False,https://i.ytimg.com/vi/zoZlDUsdtAg/default.jpg,https://www.youtube.com/watch?v=zoZlDUsdtAg
SLhGsTuE0ik,UC16niRr50-MSBwiO3YDb3RA,coronavirus us supports lifting covid vaccine patents  bbc newsnight,BBC News,News & Politics,none,85933,542,0,829,2021-05-05T23:13:02Z,"bbc,bbc news,news,Coronavirus,covid19,covid,intellectual property rights,Biden,Joe Biden,covid vaccines,pandemic,global pandemic,world trade organisation,WTO,David milliband,bbc newsnight,newsnight,miliband,maitlis,Emily maitlis",PT10M23S,hd,False,https://i.ytimg.com/vi/SLhGsTuE0ik/default.jpg,https://www.youtube.com/watch?v=SLhGsTuE0ik
bvQW8YkBVhQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus contain and delay phases explained  bbc news,BBC News,News & Politics,none,522519,3343,0,957,2020-03-13T10:07:45Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT8M16S,hd,False,https://i.ytimg.com/vi/bvQW8YkBVhQ/default.jpg,https://www.youtube.com/watch?v=bvQW8YkBVhQ
r5yw9S3X7m4,UC16niRr50-MSBwiO3YDb3RA,scientists search for coronavirus vaccine  bbc news,BBC News,News & Politics,none,355123,3160,0,1137,2020-01-27T14:59:42Z,"bbc,bbc news,news,coronavirus,coronavirus vaccine",PT3M48S,hd,False,https://i.ytimg.com/vi/r5yw9S3X7m4/default.jpg,https://www.youtube.com/watch?v=r5yw9S3X7m4
A2kiXc5XEdU,UC16niRr50-MSBwiO3YDb3RA,how do i know if i have coronavirus  bbc news,BBC News,News & Politics,none,1138368,9505,0,1059,2020-03-21T10:10:19Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT1M35S,hd,False,https://i.ytimg.com/vi/A2kiXc5XEdU/default.jpg,https://www.youtube.com/watch?v=A2kiXc5XEdU
P4SYSRp00uE,UC16niRr50-MSBwiO3YDb3RA,coronavirus trump gives who ultimatum over covid handling  bbc news,BBC News,News & Politics,none,249781,1648,0,1595,2020-05-20T10:36:38Z,"bbc,bbc news,news",PT11M6S,hd,False,https://i.ytimg.com/vi/P4SYSRp00uE/default.jpg,https://www.youtube.com/watch?v=P4SYSRp00uE
Fihj2_qSDhU,UC16niRr50-MSBwiO3YDb3RA,coronavirus infections worldwide top  million  bbc news,BBC News,News & Politics,none,46884,396,0,233,2020-06-30T11:23:42Z,"bbc,bbc news,news",PT12M24S,hd,False,https://i.ytimg.com/vi/Fihj2_qSDhU/default.jpg,https://www.youtube.com/watch?v=Fihj2_qSDhU
STgRHkB-vx4,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained how do i protect myself  bbc news,BBC News,News & Politics,none,127591,1501,0,233,2020-03-06T11:18:16Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",PT9M45S,hd,False,https://i.ytimg.com/vi/STgRHkB-vx4/default.jpg,https://www.youtube.com/watch?v=STgRHkB-vx4
rrug35nWddk,UC16niRr50-MSBwiO3YDb3RA,coronavirus i caught covid at my uncles funeral  bbc news,BBC News,News & Politics,none,55617,588,0,399,2020-10-26T08:13:52Z,"bbc,bbc news,news",PT2M15S,hd,False,https://i.ytimg.com/vi/rrug35nWddk/default.jpg,https://www.youtube.com/watch?v=rrug35nWddk
MnhnoM8X-YU,UC16niRr50-MSBwiO3YDb3RA,how close are we to a coronavirus vaccine  bbc news,BBC News,News & Politics,none,133532,1381,0,427,2020-04-23T11:23:48Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,vaccine,Laura Foster,immunisation",PT2M2S,hd,False,https://i.ytimg.com/vi/MnhnoM8X-YU/default.jpg,https://www.youtube.com/watch?v=MnhnoM8X-YU
P2y1sIr913Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus uk government announces drastic measures to tackle outbreak  bbc news,BBC News,News & Politics,none,743604,5140,0,2226,2020-03-16T22:40:25Z,"bbc,bbc news,news,coronavirus,pandemic,world health organization,self-isolation,social distancing,nightlife,over 70s,pregnant women,pregnancy,covid 19,covid-19,illness,virus,chronic illness,nhs,national health service",PT10M31S,hd,False,https://i.ytimg.com/vi/P2y1sIr913Y/default.jpg,https://www.youtube.com/watch?v=P2y1sIr913Y
glm0tMRHTkQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus the russian provinces buckling under covid  bbc news,BBC News,News & Politics,none,58014,878,0,292,2020-11-12T16:10:03Z,"bbc,bbc news,news",PT3M57S,hd,False,https://i.ytimg.com/vi/glm0tMRHTkQ/default.jpg,https://www.youtube.com/watch?v=glm0tMRHTkQ
j-9CgwB6mus,UC16niRr50-MSBwiO3YDb3RA,how to shop safely in a coronavirus pandemic  bbc news,BBC News,News & Politics,none,38641,363,0,107,2020-05-27T10:35:10Z,"bbc,bbc news,news,coronavirus,covid-19,shopping,retail,pandemic,health",PT59S,hd,False,https://i.ytimg.com/vi/j-9CgwB6mus/default.jpg,https://www.youtube.com/watch?v=j-9CgwB6mus
RSZoDTvgEr8,UC16niRr50-MSBwiO3YDb3RA,coronavirus is there a link between the severity of covid and air pollution  bbc news,BBC News,News & Politics,none,108139,770,0,517,2020-04-15T11:55:58Z,"bbc,bbc news,news",PT5M5S,hd,False,https://i.ytimg.com/vi/RSZoDTvgEr8/default.jpg,https://www.youtube.com/watch?v=RSZoDTvgEr8
W3ypPfbTyZs,UC16niRr50-MSBwiO3YDb3RA,more than  excess deaths so far during uk coronavirus pandemic  bbc news,BBC News,News & Politics,none,285676,1447,0,1181,2020-06-02T21:48:35Z,"bbc,bbc news,news,coronavirus,virus,excess,deaths,pandemic,England,Wales,ONS,statistics,elderly,care,homes,Durham,disease,PHE,Public Health England,Covid-19,black,asian,BAME,minority ethnic,danger,risk,threat,die,Huw Edwards,Michael Buchanan,Rianna Croxford",PT7M,hd,False,https://i.ytimg.com/vi/W3ypPfbTyZs/default.jpg,https://www.youtube.com/watch?v=W3ypPfbTyZs
2bSvL87r1Go,UC16niRr50-MSBwiO3YDb3RA,coronavirus how mexican cartels are taking advantage of pandemic  bbc news,BBC News,News & Politics,none,327213,4423,0,1030,2020-07-10T14:34:57Z,"bbc,bbc news,news",PT3M25S,hd,False,https://i.ytimg.com/vi/2bSvL87r1Go/default.jpg,https://www.youtube.com/watch?v=2bSvL87r1Go
SchJH53b3nk,UC16niRr50-MSBwiO3YDb3RA,the impact of coronavirus on those with dementia and their carers  bbc newsnight,BBC News,News & Politics,none,20575,193,0,74,2020-09-28T23:34:49Z,"bbc,bbc news,news,covid,coronavirus,care,care crisis,dementia,lockdown,mental health",PT5M49S,hd,False,https://i.ytimg.com/vi/SchJH53b3nk/default.jpg,https://www.youtube.com/watch?v=SchJH53b3nk
W2rIY9TREVw,UC16niRr50-MSBwiO3YDb3RA,coronavirus were still waiting at home for them to come back  bbc news,BBC News,News & Politics,none,15751,358,0,103,2020-07-28T11:30:28Z,"bbc,bbc news,news",PT3M51S,hd,False,https://i.ytimg.com/vi/W2rIY9TREVw/default.jpg,https://www.youtube.com/watch?v=W2rIY9TREVw
UNX6VuUKhTw,UC16niRr50-MSBwiO3YDb3RA,coronavirus lockdown lives behind each door  bbc news,BBC News,News & Politics,none,103123,730,0,0,2020-05-07T16:15:04Z,"bbc,bbc news,news,coronavirus,covid-19,United Kingdom,health,pandemic,London,lockdown",PT6M33S,hd,False,https://i.ytimg.com/vi/UNX6VuUKhTw/default.jpg,https://www.youtube.com/watch?v=UNX6VuUKhTw
aQHn2h-B594,UC16niRr50-MSBwiO3YDb3RA,a cold flu or coronavirus  which one do i have  bbc news,BBC News,News & Politics,none,96605,927,0,504,2020-09-17T11:49:24Z,"bbc,bbc news,news",PT1M52S,hd,False,https://i.ytimg.com/vi/aQHn2h-B594/default.jpg,https://www.youtube.com/watch?v=aQHn2h-B594
hURUDrx33TU,UC16niRr50-MSBwiO3YDb3RA,coronavirus death toll passes   bbc news,BBC News,News & Politics,none,1315497,8225,0,3002,2020-03-20T12:45:55Z,"bbc,bbc news,news",PT10M38S,hd,False,https://i.ytimg.com/vi/hURUDrx33TU/default.jpg,https://www.youtube.com/watch?v=hURUDrx33TU
v5fRX5V7mgE,UC16niRr50-MSBwiO3YDb3RA,coronavirus can children catch and pass on coronavirus  bbc news,BBC News,News & Politics,none,25818,262,0,0,2020-05-25T11:18:48Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,children,families",PT1M23S,hd,False,https://i.ytimg.com/vi/v5fRX5V7mgE/default.jpg,https://www.youtube.com/watch?v=v5fRX5V7mgE
3-b4NwMyRx8,UC16niRr50-MSBwiO3YDb3RA,coronavirus the unexpected items deemed essential  bbc news,BBC News,News & Politics,none,106188,915,0,384,2020-04-16T17:15:13Z,"bbc,bbc news,news,coronavirus,covid,covid-19,france,guns,usa",PT3M26S,hd,False,https://i.ytimg.com/vi/3-b4NwMyRx8/default.jpg,https://www.youtube.com/watch?v=3-b4NwMyRx8
NwPwj45CAIc,UC16niRr50-MSBwiO3YDb3RA,coronavirus frances ancient burial brotherhood defies covid  bbc news,BBC News,News & Politics,none,64891,586,0,127,2020-06-14T10:43:53Z,"bbc,bbc news,news",PT2M19S,hd,False,https://i.ytimg.com/vi/NwPwj45CAIc/default.jpg,https://www.youtube.com/watch?v=NwPwj45CAIc
u-bZtzlVJvA,UC16niRr50-MSBwiO3YDb3RA,coronavirus tests and masks sold by fraudsters online  bbc news,BBC News,News & Politics,none,75857,754,0,212,2020-04-10T13:09:08Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,scams,fraud,Angus Crawford",PT1M41S,hd,False,https://i.ytimg.com/vi/u-bZtzlVJvA/default.jpg,https://www.youtube.com/watch?v=u-bZtzlVJvA
PB7cAnZdKHA,UC16niRr50-MSBwiO3YDb3RA,coronavirus new zealand and iceland on the verge of beating the virus  bbc news,BBC News,News & Politics,none,72680,1010,0,472,2020-06-02T11:31:10Z,"bbc,bbc news,news",PT4M54S,hd,False,https://i.ytimg.com/vi/PB7cAnZdKHA/default.jpg,https://www.youtube.com/watch?v=PB7cAnZdKHA
NbRnHkHnnkQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus royals praise stoicism of nhs workers  bbc news,BBC News,News & Politics,none,107885,680,0,387,2020-04-17T10:19:00Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,Duke and Duchess of Cambridge,mental health,Tina Daheley,Prince William,Catherine",PT6M18S,hd,False,https://i.ytimg.com/vi/NbRnHkHnnkQ/default.jpg,https://www.youtube.com/watch?v=NbRnHkHnnkQ
BbJVVpQ-RYM,UC16niRr50-MSBwiO3YDb3RA,yemen bracing for coronavirus outbreak  bbc news,BBC News,News & Politics,none,36071,375,0,0,2020-05-15T16:18:30Z,"bbc,bbc news,news,coronavirus,covid-19,Yemen,civil war",PT5M1S,hd,False,https://i.ytimg.com/vi/BbJVVpQ-RYM/default.jpg,https://www.youtube.com/watch?v=BbJVVpQ-RYM
V9ErfYHi_MU,UC16niRr50-MSBwiO3YDb3RA,coronavirus who warns europe over very serious covid surge  bbc news,BBC News,News & Politics,none,51687,340,0,577,2020-09-18T10:44:26Z,"bbc,bbc news,news",PT9M5S,hd,False,https://i.ytimg.com/vi/V9ErfYHi_MU/default.jpg,https://www.youtube.com/watch?v=V9ErfYHi_MU
OX_i9tL2GcQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus the hospice staff working through a pandemic  bbc news,BBC News,News & Politics,none,22896,372,0,0,2020-04-29T08:48:45Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,United Kingdom,hospice,Ed Thomas",PT4M53S,hd,False,https://i.ytimg.com/vi/OX_i9tL2GcQ/default.jpg,https://www.youtube.com/watch?v=OX_i9tL2GcQ
BvOPt_gzI-Q,UC16niRr50-MSBwiO3YDb3RA,coronavirus frontline the paramedics risking their lives to help patients  bbc news,BBC News,News & Politics,none,113171,1023,0,280,2020-05-01T21:57:24Z,"bbc,bbc news,news,coronavirus,virus,paramedics,frontline,danger,risks,infection,Covid-19,patients,Northern Ireland,Yorkshire,ambulance,service,children,effects,scientists,research,spread,symptoms,Reeta Chakrabarti,Emma Vardy,Ireland,David Shukman,Science,Editor",PT7M21S,hd,False,https://i.ytimg.com/vi/BvOPt_gzI-Q/default.jpg,https://www.youtube.com/watch?v=BvOPt_gzI-Q
FRtZA4WY8Mo,UC16niRr50-MSBwiO3YDb3RA,coronavirus  loss of taste or smell added to official symptoms  bbc news,BBC News,News & Politics,none,53582,649,0,293,2020-05-18T22:02:14Z,"bbc,bbc news,news,coronavirus,virus,taste,smell,symptoms,official,test,testing,temperature,cough,loss,WHO,world health,headache,Covid,Covid-19,researchers,slow,act,missed,infecting,infectious,govt,government,scientists,Van-Tam,positive,Rachel Fenton,guidance,Chief Medical Officer,pandemic,England,Scotland,Wales,Northern Ireland,doctors,5 years old,target,key,workers,staff,frontline,results,Fergus Walsh,Medical,correspondent,Hugh Pym,Health,Editor,Fiona Bruce,tracking",PT7M55S,hd,False,https://i.ytimg.com/vi/FRtZA4WY8Mo/default.jpg,https://www.youtube.com/watch?v=FRtZA4WY8Mo
Dvz20hLJ15I,UCupvZG-5ko_eiXAupbDfxWw,coronavirus factcheck separating fear from facts,CNN,News & Politics,none,489877,4340,0,1633,2020-03-14T12:58:43Z,"latest News,Happening Now,CNN",PT4M55S,hd,False,https://i.ytimg.com/vi/Dvz20hLJ15I/default.jpg,https://www.youtube.com/watch?v=Dvz20hLJ15I
ibCuZkan4JM,UCupvZG-5ko_eiXAupbDfxWw,dr anthony fauci this is a critical time in coronavirus pandemic,CNN,News & Politics,none,780021,7283,0,2731,2020-03-31T15:02:16Z,"latest News,Happening Now,CNN",PT9M35S,hd,False,https://i.ytimg.com/vi/ibCuZkan4JM/default.jpg,https://www.youtube.com/watch?v=ibCuZkan4JM
iVo5j9mZq7g,UCupvZG-5ko_eiXAupbDfxWw,coronavirus explained how it spreads and how to protect yourself,CNN,News & Politics,none,721272,4970,0,914,2020-03-20T14:47:27Z,"latest News,Happening Now,CNN",PT7M29S,hd,False,https://i.ytimg.com/vi/iVo5j9mZq7g/default.jpg,https://www.youtube.com/watch?v=iVo5j9mZq7g
OV1Vuv9zfzI,UCupvZG-5ko_eiXAupbDfxWw,tips to stay safe during the coronavirus pandemic,CNN,News & Politics,none,126913,1262,0,365,2020-04-03T22:08:12Z,"latest News,Happening Now,CNN",PT4M38S,hd,False,https://i.ytimg.com/vi/OV1Vuv9zfzI/default.jpg,https://www.youtube.com/watch?v=OV1Vuv9zfzI
VQqFr7_Y5NU,UCupvZG-5ko_eiXAupbDfxWw,financial expert do this with money during coronavirus outbreak,CNN,News & Politics,none,685026,3656,0,1793,2020-03-14T14:02:41Z,"latest News,Happening Now,CNN",PT5M32S,hd,False,https://i.ytimg.com/vi/VQqFr7_Y5NU/default.jpg,https://www.youtube.com/watch?v=VQqFr7_Y5NU
sXpIrDGXeTg,UCupvZG-5ko_eiXAupbDfxWw,how to cope with anxiety and stress linked to coronavirus pandemic,CNN,News & Politics,none,127725,1509,0,824,2020-03-20T07:08:06Z,"latest News,Happening Now,CNN",PT7M11S,hd,False,https://i.ytimg.com/vi/sXpIrDGXeTg/default.jpg,https://www.youtube.com/watch?v=sXpIrDGXeTg
On7v-B28ZKk,UCupvZG-5ko_eiXAupbDfxWw,dr birx shares promising coronavirus statistics,CNN,News & Politics,none,528502,2397,0,2444,2020-05-22T22:11:36Z,"latest News,Happening Now,CNN,White House,President Donald Trump,coronavirus,Covid-19,pandemic,White House coronavirus task force briefing,Dr. Deborah Birx",PT22M33S,hd,False,https://i.ytimg.com/vi/On7v-B28ZKk/default.jpg,https://www.youtube.com/watch?v=On7v-B28ZKk
3mfSSi-J7kI,UCupvZG-5ko_eiXAupbDfxWw,why thousands are getting coronavirus on purpose,CNN,News & Politics,none,1099008,5527,0,3351,2020-05-13T21:46:00Z,"latest News,Happening Now,CNN,health,us news,covid-19,coronavirus,drew griffin,vaccine,science",PT4M17S,hd,False,https://i.ytimg.com/vi/3mfSSi-J7kI/default.jpg,https://www.youtube.com/watch?v=3mfSSi-J7kI
SfWtBPbE9so,UCupvZG-5ko_eiXAupbDfxWw,what an antibody test could mean for the coronavirus pandemic,CNN,News & Politics,none,694344,3497,0,1576,2020-04-10T23:07:42Z,"latest News,Happening Now,CNN,coronavirus,pandemic,Covid-19,Dr. Sanjay Gupta,Dr. Anthony Fauci,White House,Jake Tapper,antibody test,antibodies",PT10M19S,hd,False,https://i.ytimg.com/vi/SfWtBPbE9so/default.jpg,https://www.youtube.com/watch?v=SfWtBPbE9so
fGo5WqNjrOc,UCupvZG-5ko_eiXAupbDfxWw,commonly asked questions about the coronavirus answered,CNN,News & Politics,none,181240,1036,0,568,2020-03-10T03:28:27Z,"latest News,Happening Now,CNN,us news,health,sanjay gupta,coronavirus,don lemon,cnn tonight",PT9M17S,hd,False,https://i.ytimg.com/vi/fGo5WqNjrOc/default.jpg,https://www.youtube.com/watch?v=fGo5WqNjrOc
91CBoU0GqBM,UCupvZG-5ko_eiXAupbDfxWw,doctors warn coronavirus spreads more easily than first thought,CNN,News & Politics,none,329499,3328,0,1769,2020-07-06T15:05:46Z,"latest News,Happening Now,CNN,Elizabeth Cohen,newsroom,coronavirus,pandemic",PT4M57S,hd,False,https://i.ytimg.com/vi/91CBoU0GqBM/default.jpg,https://www.youtube.com/watch?v=91CBoU0GqBM
0csWfr1uvj8,UCupvZG-5ko_eiXAupbDfxWw,new coronavirus variant linked to surge in united kingdom,CNN,News & Politics,none,155587,1512,0,1188,2020-12-21T23:06:02Z,"latest News,Happening Now,CNN,world,health,cnn international,cnni,max foster,covid 19,coronavirus,medical",PT9M4S,hd,False,https://i.ytimg.com/vi/0csWfr1uvj8/default.jpg,https://www.youtube.com/watch?v=0csWfr1uvj8
7lvZNcB0ZAs,UCupvZG-5ko_eiXAupbDfxWw,doctor working on coronavirus vaccine gives update on development,CNN,News & Politics,none,359977,2466,0,1242,2020-04-16T20:31:44Z,"latest News,Happening Now,CNN,US News,World News,President Trump",PT6M13S,hd,True,https://i.ytimg.com/vi/7lvZNcB0ZAs/default.jpg,https://www.youtube.com/watch?v=7lvZNcB0ZAs
B4RRsV8nqrc,UCupvZG-5ko_eiXAupbDfxWw,doctors testing coronavirus vaccine trial on healthy man,CNN,News & Politics,none,235617,2550,0,1076,2020-03-17T22:50:18Z,"latest News,Happening Now,CNN",PT3M23S,hd,False,https://i.ytimg.com/vi/B4RRsV8nqrc/default.jpg,https://www.youtube.com/watch?v=B4RRsV8nqrc
GNDygQHBD60,UCupvZG-5ko_eiXAupbDfxWw,couple dies of coronavirus in same week leaving behind teen son,CNN,News & Politics,none,195171,3542,0,1504,2020-08-04T03:28:53Z,"latest News,Happening Now,CNN,Cuomo Prime Time,Coronavirus,US News",PT7M33S,hd,False,https://i.ytimg.com/vi/GNDygQHBD60/default.jpg,https://www.youtube.com/watch?v=GNDygQHBD60
_waeIUyZGKA,UCupvZG-5ko_eiXAupbDfxWw,berman to navarro why are you qualified to weigh in on coronavirus treatments,CNN,News & Politics,none,828417,7000,0,8495,2020-04-06T13:33:14Z,"latest News,Happening Now,CNN,Coronavirus,Covid-19,John Berman,New Day",PT10M54S,hd,False,https://i.ytimg.com/vi/_waeIUyZGKA/default.jpg,https://www.youtube.com/watch?v=_waeIUyZGKA
4PunLFH-aY0,UCupvZG-5ko_eiXAupbDfxWw,how the government delayed coronavirus testing,CNN,News & Politics,none,144845,1592,0,1658,2020-04-09T22:26:17Z,"latest News,Happening Now,CNN,drew griffin,the situation room,investigative reporting,coronavirus,testing,politics,cdc",PT4M37S,hd,False,https://i.ytimg.com/vi/4PunLFH-aY0/default.jpg,https://www.youtube.com/watch?v=4PunLFH-aY0
SdqlNNAEju0,UCupvZG-5ko_eiXAupbDfxWw,fauci announces good news about coronavirus drug,CNN,News & Politics,none,1417524,8511,0,4974,2020-04-29T21:22:51Z,"latest News,Happening Now,CNN,President Trump,US News,World News,Your Health,Jake Tapper",PT10M24S,hd,True,https://i.ytimg.com/vi/SdqlNNAEju0/default.jpg,https://www.youtube.com/watch?v=SdqlNNAEju0
3AzIgAa0Cm8,UCupvZG-5ko_eiXAupbDfxWw,gupta the truth about using chloroquine to fight coronavirus pandemic,CNN,News & Politics,none,783534,5628,0,4617,2020-03-24T03:55:00Z,"latest News,Happening Now,CNN,world news,coronavirus,sanjay gupta,anderson cooper",PT5M22S,hd,True,https://i.ytimg.com/vi/3AzIgAa0Cm8/default.jpg,https://www.youtube.com/watch?v=3AzIgAa0Cm8
5RunFCEZh_4,UCupvZG-5ko_eiXAupbDfxWw,three promising signs in fight against coronavirus,CNN,News & Politics,none,69380,726,0,707,2021-02-25T00:24:36Z,"latest News,Happening Now,CNN,jake tapper,the lead,dr sanjay gupta,your health,health,coronavirus,covid 19,amara walker",PT10M13S,hd,False,https://i.ytimg.com/vi/5RunFCEZh_4/default.jpg,https://www.youtube.com/watch?v=5RunFCEZh_4
PlNImCVwf4Q,UCupvZG-5ko_eiXAupbDfxWw,man who lost  sisters to coronavirus this is the hardest part,CNN,News & Politics,none,375741,4399,0,1653,2020-03-28T02:03:30Z,"latest News,Happening Now,CNN",PT6M14S,hd,False,https://i.ytimg.com/vi/PlNImCVwf4Q/default.jpg,https://www.youtube.com/watch?v=PlNImCVwf4Q
uRjiq4PSvvo,UCupvZG-5ko_eiXAupbDfxWw,brooke baldwin returns with message of hope after coronavirus fight,CNN,News & Politics,none,217683,3907,0,1373,2020-04-27T17:31:00Z,"latest News,Happening Now,CNN,brooke baldwin,must see moments,us news,newsroom,coronavirus",PT4M41S,hd,False,https://i.ytimg.com/vi/uRjiq4PSvvo/default.jpg,https://www.youtube.com/watch?v=uRjiq4PSvvo
o783-zkcX8Q,UCupvZG-5ko_eiXAupbDfxWw,coronavirus experts message to young people,CNN,News & Politics,none,1242653,11976,0,3945,2020-03-19T02:20:18Z,"latest News,Happening Now,CNN",PT8M42S,sd,False,https://i.ytimg.com/vi/o783-zkcX8Q/default.jpg,https://www.youtube.com/watch?v=o783-zkcX8Q
iO0sa-dgVng,UCupvZG-5ko_eiXAupbDfxWw,brooke baldwin explains how having coronavirus changes her approach to the story,CNN,News & Politics,none,1148855,7375,0,5550,2020-04-26T17:46:56Z,"latest News,Happening Now,CNN,Brooke Baldwin,Reliable Sources,Coronavirus,Brian Stelter,must see moments",PT4M41S,hd,False,https://i.ytimg.com/vi/iO0sa-dgVng/default.jpg,https://www.youtube.com/watch?v=iO0sa-dgVng
nt06wMyE1zU,UCupvZG-5ko_eiXAupbDfxWw,dl hughley opens up about coronavirus battle,CNN,News & Politics,none,607432,6218,0,1884,2020-07-03T14:37:22Z,"latest News,Happening Now,CNN,D.L. Hughley,John Berman,new day,coronavirus",PT6M42S,hd,False,https://i.ytimg.com/vi/nt06wMyE1zU/default.jpg,https://www.youtube.com/watch?v=nt06wMyE1zU
fJBcVtzBwIc,UCupvZG-5ko_eiXAupbDfxWw,how easily can children contract and spread coronavirus,CNN,News & Politics,none,185620,1388,0,995,2020-07-15T16:54:54Z,"latest News,Happening Now,CNN,sanjay gupta,pandemic,school,coronavirus,covid-19",PT5M3S,hd,False,https://i.ytimg.com/vi/fJBcVtzBwIc/default.jpg,https://www.youtube.com/watch?v=fJBcVtzBwIc
DuTy8aHiIjU,UCupvZG-5ko_eiXAupbDfxWw,doctor ultrasounds his lungs as his coronavirus progresses,CNN,News & Politics,none,181121,1741,0,663,2020-03-13T14:37:12Z,"latest News,Happening Now,CNN",PT3M43S,hd,False,https://i.ytimg.com/vi/DuTy8aHiIjU/default.jpg,https://www.youtube.com/watch?v=DuTy8aHiIjU
wPM8v1z2xtg,UCupvZG-5ko_eiXAupbDfxWw,marathon runner coronavirus was taking over my body,CNN,News & Politics,none,728540,4038,0,2635,2020-03-30T13:37:13Z,"latest News,Happening Now,CNN,heather bauer,coronavirus,covid-19,pandemic,hospital,yale,pneumonia",PT7M9S,hd,False,https://i.ytimg.com/vi/wPM8v1z2xtg/default.jpg,https://www.youtube.com/watch?v=wPM8v1z2xtg
YoCfs-9AiiQ,UCupvZG-5ko_eiXAupbDfxWw,universal coronavirus vaccines may take years to develop fauci says,CNN,News & Politics,none,44689,746,0,1669,2022-01-26T19:14:47Z,"latest News,Happening Now,CNN,Kate Bolduan,At This Hour,Dr. Anthony Fauci,Coronavirus,Universal Coronavirus Vaccine,Pan-Coronavirus Vaccine,Dr. Paul Offit,Pandemic,Covid-19,Covid-19 Vaccine,Covid-19 Prevention,Covid-19 Mitigation",PT4M31S,hd,False,https://i.ytimg.com/vi/YoCfs-9AiiQ/default.jpg,https://www.youtube.com/watch?v=YoCfs-9AiiQ
gl24Ts6JjZ8,UCupvZG-5ko_eiXAupbDfxWw,expert warns children may drive coronavirus like they drive colds,CNN,News & Politics,none,174201,2099,0,1644,2020-08-11T17:57:46Z,"latest News,Happening Now,CNN,Coronavirus,Vaccine,Russia,Back to School,Donald Trump,Children",PT10M32S,hd,False,https://i.ytimg.com/vi/gl24Ts6JjZ8/default.jpg,https://www.youtube.com/watch?v=gl24Ts6JjZ8
t8Nm3uXdxL8,UCupvZG-5ko_eiXAupbDfxWw,wife of coronavirus victim he had no underlying health issues,CNN,News & Politics,none,240550,3410,0,1665,2020-04-02T11:44:39Z,"latest News,Happening Now,CNN,New Day,US,Health,John Berman",PT8M13S,sd,False,https://i.ytimg.com/vi/t8Nm3uXdxL8/default.jpg,https://www.youtube.com/watch?v=t8Nm3uXdxL8
02Wi5GSkdNk,UCupvZG-5ko_eiXAupbDfxWw,maps show explosive growth of coronavirus in us,CNN,News & Politics,none,903124,7549,0,4099,2020-06-29T21:27:40Z,"latest News,Happening Now,CNN,US News,Coronavirus,Politics,President Trump",PT10M55S,hd,True,https://i.ytimg.com/vi/02Wi5GSkdNk/default.jpg,https://www.youtube.com/watch?v=02Wi5GSkdNk
